"","predNumber","Month.2","Month.3","Month.4","Month.5","Month.6","Month.7","Month.8","Month.9","Month.10","Month.11","Month.12","Month.13"
"17",1097,0.320011407554058,0.389811645479734,0.415146272334725,0.248639773710842,0.0529346033889538,0.00546199694488214,0.0708935449580109,0.106225845886399,0.00162264676257902,0.0784080147513991,0.0466772558281236,0.0124768870785436
"18",14,0.0248315768157773,0.00161328102567674,0.00457826451835007,0.00457826451835007,0.00161328102567674,0.0000653946396700746,0.00470905379769022,0.0030303781323434,0.00935271295571023,0.00780482656970356,0.00470905379769022,0.0000653946396700746
"19",311,0.156862745098039,0.137254901960784,0.137083193277311,0.137081792717087,0.137081792717087,0.137081792717087,0.137081792717087,0.137081792717087,0.137081792717087,0.137081792717087,0.137081792717087,0.137081792717087
"20",410,0.113142857142857,0.108571428571429,0.109467885714286,0.109292114285714,0.1093264,0.109319771428571,0.109321142857143,0.109320685714286,0.109320914285714,0.109320914285714,0.109320914285714,0.109320914285714
"21",512,0.0184049079754601,0.0184049079754601,0.0184049079754601,0.0429447852760736,0.0429447852760736,0.104294478527607,0.0184049079754601,0.0184049079754601,0.0184049079754601,0.0184049079754601,0.0184049079754601,0.0184049079754601
"22",18,0.0712681683959784,0.0557893045359114,0.0403104406758443,0.0248315768157773,0.00935271295571023,0.00161328102567674,0.00480322256847658,0.00553434050217921,0.00628982903367022,0.00704531756516273,0.00772769430328396,0.00848318283477482
"23",315,0.068361374216476,0.0726089357337506,0.076719479137563,0.0908161535026358,0.121105214331045,0.140960275521386,0.184533538116821,0.124792733962577,0.101930812014294,0.106178373531569,0.110014880708459,0.114262442225737
"24",414,0.00326958112465832,0.00133610592313825,0.000534999110591993,0.0176847479675726,0.0600193834841852,0.0946267447268388,0.0984811996321235,0.0801588166796434,0.0604901312300732,0.0444842869458354,0.0244591549789257,0.0176244250853235
"25",513,0.112791304414383,0.122890466038561,0.132177585295768,0.142951382545863,0.147724735577658,0.153755689303083,0.15852787987529,0.162016114880081,0.164235217042556,0.16523925652874,0.165118767430306,0.163996148351436
"26",810,0.165563776241637,0.20105062711428,0.193347783236563,0.14409634284319,0.0665149575978475,0.0152423259595289,0.0837570405913264,0.116834252020708,0.107426828805369,0.0564062979092175,0.0138211847071006,0.0983829848816857
"27",19,0.0712681683959784,0.0712681683959784,0.0712681683959784,0.0557893045359114,0.0403104406758443,0.0403104406758443,0.0557893045359114,0.0248315768157773,0.0248315768157773,0.0403104406758443,0.0248315768157773,0.00935271295571023
"28",615,0.0662546025532533,0.0662546025532533,0.0662546025532533,0.0662546025532533,0.0662546025532533,0.0662546025532533,0.0662546025532533,0.0662546025532533,0.0662546025532533,0.0662546025532533,0.0662546025532533,0.0662546025532533
"29",813,0.0103700636232461,0.0103700636232461,0.0103700636232461,0.0103700636232461,0.0103700636232461,0.0103700636232461,0.0103700636232461,0.0103700636232461,0.0103700636232461,0.0103700636232461,0.0103700636232461,0.0103700636232461
"30",1011,0.0376710220339344,0.0376710220339344,0.0376710220339344,0.0376710220339344,0.0376710220339344,0.0376710220339344,0.0376710220339344,0.0376710220339344,0.0376710220339344,0.0376710220339344,0.0376710220339344,0.0376710220339344
"31",122,0.393999014800146,0.170106640500148,0.30796928756707,0.159010418852333,0.219070895361013,0.382519356961953,0.184710014756897,0.00739854498429375,0.386189723753756,0.338553048370778,0.068351578165688,0.25967920880224
"32",221,0.0169188302206249,0.0521443279808199,0.0234962738588578,0.175718050334119,0.0985153056303614,0.0851598079672906,0.073422358150503,0.203261095569219,0.0440507852283353,0.0420775521368655,0.139542110323839,0.0633259821658156
"33",24,0.015544258499737,0.015544258499737,0.015544258499737,0.015544258499737,0.015544258499737,0.015544258499737,0.015544258499737,0.015544258499737,0.015544258499737,0.015544258499737,0.015544258499737,0.015544258499737
"34",123,0.239981772088819,0.239981772088819,0.239981772088819,0.239981772088819,0.239981772088819,0.239981772088819,0.239981772088819,0.239981772088819,0.239981772088819,0.239981772088819,0.239981772088819,0.239981772088819
"35",222,0.199835006081259,0.199835006081259,0.199835006081259,0.199835006081259,0.199835006081259,0.199835006081259,0.199835006081259,0.199835006081259,0.199835006081259,0.199835006081259,0.199835006081259,0.199835006081259
"36",519,0.0259451523255202,0.0259451523255202,0.0259451523255202,0.0259451523255202,0.0259451523255202,0.0259451523255202,0.0259451523255202,0.0259451523255202,0.0259451523255202,0.0259451523255202,0.0259451523255202,0.0259451523255202
"37",618,0.0607054727703538,0.0607054727703538,0.0607054727703538,0.0607054727703538,0.0607054727703538,0.0607054727703538,0.0607054727703538,0.0607054727703538,0.0607054727703538,0.0607054727703538,0.0607054727703538,0.0607054727703538
"38",717,1.33502690270217,1.33502690270217,1.33502690270217,1.33502690270217,1.33502690270217,1.33502690270217,1.33502690270217,1.33502690270217,1.33502690270217,1.33502690270217,1.33502690270217,1.33502690270217
"39",816,0.00476463672986147,0.00476463672986147,0.00476463672986147,0.00476463672986147,0.00476463672986147,0.00476463672986147,0.00476463672986147,0.00476463672986147,0.00476463672986147,0.00476463672986147,0.00476463672986147,0.00476463672986147
"40",915,0.49875636722104,0.49875636722104,0.49875636722104,0.49875636722104,0.49875636722104,0.49875636722104,0.49875636722104,0.49875636722104,0.49875636722104,0.49875636722104,0.49875636722104,0.49875636722104
"41",1014,0.0251006681237308,0.0251006681237308,0.0251006681237308,0.0251006681237308,0.0251006681237308,0.0251006681237308,0.0251006681237308,0.0251006681237308,0.0251006681237308,0.0251006681237308,0.0251006681237308,0.0251006681237308
"42",1113,0.0577346629571865,0.0577346629571865,0.0577346629571865,0.0577346629571865,0.0577346629571865,0.0577346629571865,0.0577346629571865,0.0577346629571865,0.0577346629571865,0.0577346629571865,0.0577346629571865,0.0577346629571865
"43",29,0.00746194311155729,0.00243823357622186,0.00813195827162005,0.00442113748778596,0.000353370697988825,0.00304082574629436,0.00379631426386057,0.00452743208422228,0.00528292075657701,0.00603840927414322,0.00672078600967322,0.00747627452723943
"44",128,0.322934466277998,0.0995887423512475,0.237032264767709,0.0886557348863017,0.148006346838865,0.312001458813052,0.308877742394496,0.30575402597594,0.302630309557384,0.300287522243467,0.297163805824911,0.294040089406355
