"","team_name","domain","Month.7","Month.8","Month.9","Month.10","Month.11","Month.12","mean_abs_error_w2","MASE1_w2","Method.code","phase","revised"
"565","Me Myself and I","negaffect",0.9,1,1.1,1.1,1.2,1.1,0.591708732666667,2.93631600047037,"Intuition/Theory",1,0
"566","ForeverJung90","negaffect",1,1,1.1,1.1,1.1,1.1,0.591708732666667,2.93631600047037,"Intuition/Theory",1,1
"567","CPMY","negaffect",2.19700788540185,2.21398634893405,2.23096481246625,2.24794327599846,2.26492173953066,2.28190020306286,0.593729498098405,2.94634391715105,"Data-Driven",2,0
"568","Bluebirds","negaffect",1.01671,1.1786,0.94446,1.01434,1.17913,0.94446,0.612092066,3.03746696293776,"Data-Driven",1,1
"569","AbCdEfG","negaffect",1.0678,1.2088,0.882,0.97,1.1405,0.9941,0.614508732666667,3.04945951368001,"Data-Driven",1,0
"570","LongerSquigglyLines","negaffect",1.017887,1.390591,0.871955,0.754317,1.1283,1.236912,0.616775513,3.06070826326719,"Data-Driven",1,1
"571","BlackSwan","negaffect",0.9,1.2,0.9,1.2,0.9,1.2,0.621131846333333,3.08232628335691,"Intuition/Theory",1,1
"572","Compassionate Values","negaffect",1.029,1.031,1.033,1.035,1.037,1.039,0.624375399333333,3.09842220360698,"Data-Driven",1,1
"573","TAPE-Measurement","negaffect",2.3,2.5,2.1,2.2,2.4,2.2,0.624957934,3.10131299390317,"Hybrid",2,0
"574","TAPE-Measurement","negaffect",2.3,2.5,2.1,2.2,2.4,2.2,0.624957934,3.10131299390317,"Hybrid",2,0
"575","WQXZ","negaffect",0.870584,0.985562,1.18048,0.883144,0.99611,1.19661,0.651253513,3.23180308995323,"Data-Driven",1,1
"576","WeGen","negaffect",1,1,1,1,1,1,0.658375399333333,3.26714498646345,"Intuition/Theory",1,0
"577","Team29","negaffect",1,1,1,1,1,1,0.658375399333333,3.26714498646345,"Intuition/Theory",1,1
"578","Heisenburg","negaffect",0.841802820295785,1.03545249924724,1.11992516217695,0.886814507730548,0.954954981608254,1.09486961671592,0.669405468037551,3.3218809831362,"Data-Driven",1,0
"579","MLTS","negaffect",0.986638630813173,0.986940201632539,0.987241772451904,0.98754334327127,0.987844914090636,0.988146484910002,0.670982841471746,3.32970859594271,"Data-Driven",1,1
"580","Duckling Power","negaffect",2.35,2.5,2.3,2.33,2.4,2.1,0.671624600666667,3.33289328409832,"Hybrid",2,0
"581","StatFore","negaffect",0.982787476006117,0.983013654119906,0.983239832233695,0.983466010347484,0.983692188461273,0.983918366575062,0.675022478042744,3.34975502900116,"Data-Driven",1,0
"582","Bordeaux","negaffect",0.989,0.989,0.973,0.973,0.989,0.973,0.677375399333333,3.36143124747147,"Data-Driven",1,1
"583","Average Joes","negaffect",0.973223079273663,0.973223079273663,0.973223079273663,0.973223079273663,0.973223079273663,0.973223079273663,0.68515232005967,3.40002370944211,"Data-Driven",1,1
"584","BRTWN","negaffect",0.9294482,0.9406549,1.045369,0.9324263,0.9483382,1.0351272,0.686481432666667,3.40661934408276,"Data-Driven",1,1
"585","RTTMT","negaffect",0.97,0.97,0.97,0.97,0.97,0.97,0.688375399333333,3.41601803016033,"Data-Driven",1,1
"586","polarization-2020CO","negaffect",2.24,2.6,2.45,2.3,2.28,2.24,0.693291267333333,3.44041270454606,"Intuition/Theory",2,1
"587","ms607","negaffect",0.96,0.99,0.87,0.96,1.06,0.95,0.693375399333333,3.44083020410981,"Intuition/Theory",1,1
"588","TheMets","negaffect",0.973,0.955,0.973,0.955,0.973,0.955,0.694375399333333,3.4457926388997,"Data-Driven",1,1
"589","The Forecasting Four","negaffect",0.92,0.93,0.86,0.95,1.08,1.02,0.698375399333333,3.46564237805929,"Intuition/Theory",1,1
"590","Team Apple","negaffect",2.5,2.8,2.7,2.6,2,1.8,0.741624600666667,3.68026371939104,"Intuition/Theory",2,0
"591","CheeseCake","negaffect",2.5,2.5,2.5,2.5,2.5,2,0.758291267333333,3.76297096588931,"Intuition/Theory",2,0
"592","CantabRoyal","negaffect",0.7,0.8,0.9,1,1,1,0.758375399333333,3.76338846545305,"Intuition/Theory",1,1
"593","TeamKL","negaffect",1,1,0.8,0.8,0.8,0.8,0.791708732666667,3.92880295844959,"Intuition/Theory",1,1
"594","fearfulastra","negaffect",0.858,0.86,0.862,0.863,0.865,0.867,0.795875399333333,3.94947977007415,"Data-Driven",1,1
"595","datamodelers","negaffect",2.331337,2.592473,2.438866,2.532505,2.777666,2.735769,0.909727267333333,4.51446224073201,"Data-Driven",2,0
"596","BRTWN","negaffect",2.756223,2.624148,2.580076,2.613965,2.648565,2.681428,0.992358767333333,4.9245156710733,"Data-Driven",2,1
"597","Imielin","polar",88,82,86,83,84,85,1.75,0.753348214381805,"Intuition/Theory",1,1
"598","Goldensaber","polar",83.35,83.35,83.35,83.35,83.35,83.35,1.75,0.753348214381805,"Intuition/Theory",1,0
"599","Compassionate Values","polar",83.392,83.464,83.536,83.608,83.68,83.752,1.762,0.758514030708993,"Data-Driven",1,1
"600","BRTWN","polar",82.9979,83.33927,83.70165,84.10422,83.19065,83.38266,1.80654166666667,0.777688536451235,"Data-Driven",2,1
"601","BRTWN","polar",82.7994,82.7994,82.7994,82.7994,82.7994,82.7994,1.81686666666666,0.782133290916088,"Data-Driven",1,1
"602","MLTS","polar",82.5906040423233,83.091133733697,82.5887950385933,82.8428403232151,83.16648925922,82.5949569528081,1.83083969912063,0.788148467515343,"Data-Driven",1,1
"603","Sociology","polar",86,85,85,85,85,85,1.91666666666667,0.825095663370548,"Intuition/Theory",1,1
"604","adamman","polar",87.3595238095238,85.1650793661905,86.5595238095238,86.3165476190476,86.2291269852381,84.0639285714286,2.03228836015873,0.874869032705432,"Data-Driven",2,0
"605","BlackSwan","polar",83,82,84,81,84,82,2.08333333333333,0.896843112359291,"Intuition/Theory",1,1
"606","NYHC","polar",88,86,85,85,84,84,2.08333333333333,0.896843112359291,"Intuition/Theory",1,0
"607","Team Blue Skies","polar",87,86,85.5,86,85,84.5,2.08333333333333,0.896843112359291,"Intuition/Theory",2,0
"608","teamGreenLake","polar",88.30846,86.55372,85.51185,84.82918,84.31892,83.9029,2.21453166666666,0.953321986728739,"Data-Driven",2,0
"609","polarization-2020CO","polar",82,81,83,81,82,82,2.25,0.968590561348034,"Intuition/Theory",1,1
"610","Tosbik","polar",89,87,85,83,83,82,2.58333333333333,1.11208545932552,"Intuition/Theory",2,0
"611","fearfulastra","polar",85.353,85.618,85.893,86.168,86.416,86.691,2.6555,1.14315210473765,"Data-Driven",1,1
"612","Heisenburg","polar",82.131652119562,85.3522376075019,80.7036472324367,82.8963995283242,85.848346772508,86.9505550564142,2.7037911685142,1.16394071363512,"Data-Driven",1,0
"613","md2000","polar",90,88,84,83,85,86,2.75,1.18383290831426,"Intuition/Theory",1,0
"614","Junesix","polar",89,87,86,85,86,87,2.75,1.18383290831426,"Data-Driven",1,0
"615","HSCNAC","polar",88,84.4,82.3,80,81.4,78.6,2.93333333333333,1.26275510220188,"Intuition/Theory",1,1
"616","A Woman Scientist","polar",80,84,81,85,81,86,3.41666666666667,1.47082270426924,"Intuition/Theory",1,0
"617","blue duiker","polar",90.5,90.5,87,85.75,87,84,3.54166666666667,1.52463329101079,"Intuition/Theory",1,1
"618","blue duiker","polar",87.5,84.5,76.5,79.5,80,81.5,3.66666666666667,1.57844387775235,"Intuition/Theory",2,1
"619","Broken Mirror Neurons","polar",90,88,89,87,87,85,3.75,1.61431760224672,"Intuition/Theory",2,1
"620","LoneGradStudent","polar",90,85,80,80,80,80,3.75,1.61431760224672,"Intuition/Theory",2,0
"621","ms607","polar",82,85,80,77,83,85,3.91666666666667,1.68606505123547,"Intuition/Theory",1,1
"622","Foxtrot","polar",80,80,80,80,80,80,3.91666666666667,1.68606505123547,"Hybrid",1,1
"623","Broken Mirror Neurons","polar",86,84,86,79,80,77,4.08333333333333,1.75781250022421,"Intuition/Theory",1,1
"624","Team42","polar",93,88,91,86,86,84,4.08333333333333,1.75781250022421,"Hybrid",2,0
"625","datamodelers","polar",88.84853,84.76255,87.20843,90.02419,87.89711,89.80094,4.173625,1.79668168071386,"Data-Driven",2,0
"626","LongerSquigglyLines","polar",85.154253,86.924462,89.496445,88.460859,86.570285,88.326855,4.18744216666667,1.80262975947738,"Data-Driven",1,1
"627","IPZ_predi","polar",80.165412902832,80.2688980102539,79.1305313110352,79.234016418457,79.3375015258789,79.4409942626953,4.32044092814128,1.85988369060417,"Data-Driven",1,0
"628","scaled-humanity","polar",86.5251941,86.3826998,89.11787123,89.4966102,88.31164926,88.6903882,4.32900409833334,1.86357000430339,"Data-Driven",2,0
"629","Tosbik","polar",84,82,80,78,78,77,4.41666666666667,1.9013073982017,"Intuition/Theory",1,0
"630","Average Joes","polar",79.3854700854701,79.3854700854701,79.3854700854701,79.3854700854701,79.3854700854701,79.3854700854701,4.53119658119656,1.95061077340421,"Data-Driven",1,1
"631","Motivation & Emotion","polar",87.9707195543934,87.9650427775345,88.4991972104942,88.5556096867785,88.7528890663631,89.0832276338074,4.55444765489518,1.96062000474896,"Data-Driven",2,0
"632","ForeverJung90","polar",92,80,80,80,78,76,4.58333333333333,1.97305484719044,"Intuition/Theory",2,1
"633","MLTS","polar",88.5281912821276,88.5734634923582,88.6187357025888,88.6640079128194,88.7092801230499,88.7545523332805,4.7247051410374,2.0339132465606,"Data-Driven",2,1
"634","SCREEN Team","polar",75,80,80,80,80,80,4.75,2.04480229617918,"Intuition/Theory",1,1
"635","Team Supreme Ignorance","polar",90,95,85,83,81,80,4.75,2.04480229617918,"Intuition/Theory",2,0
"636","Imielin","polar",90,90,89.5,89,88,88.5,5.25,2.26004464314541,"Intuition/Theory",2,1
"637","Team29","polar",88,90,90,90,90,90,5.75,2.47528699011164,"Intuition/Theory",1,1
"638","ms607","polar",87,91,94,89,80,85,5.75,2.47528699011164,"Intuition/Theory",2,1
"639","TheMets","polar",78.3,78,78.3,78,78.3,78,5.76666666666667,2.48246173501052,"Data-Driven",1,1
"640","HSCNAC","polar",93,94.5,94,88,86,82.5,5.91666666666667,2.54703443910039,"Intuition/Theory",2,1
"641","Junesix","polar",92,91,91,90,88,88,6.08333333333333,2.61878188808913,"Hybrid",2,0
"642","Team Social Psychological Skill","polar",91.3945018402472,91.6048532179993,91.0808645577087,89.2914335226051,88.8913369636049,88.3559036167633,6.18648228648808,2.66318593361741,"Hybrid",2,0
"643","Team IPA","polar",86,76,72,74,78,80,6.25,2.69052933707787,"Intuition/Theory",1,0
"644","Turing Tesla Solutions","polar",90,90,85,80,75,75,6.25,2.69052933707787,"Data-Driven",1,0
"645","BlackSwan","polar",90,91,91,91,90,90,6.58333333333333,2.83402423505536,"Hybrid",2,1
"646","Polarization Disciples","polar",90.4189352968258,91.3238564556959,91.5116640295544,90.494267879075,90.0269420922761,89.3644250938295,6.60668180787611,2.8440753959727,"Data-Driven",2,0
"647","The Oracles of Delphi","polar",87,90,83,72,78,69,7.25,3.12101403101033,"Intuition/Theory",2,0
"648","Dragon","polar",91,91,91,91,92,92,7.41666666666667,3.19276147999908,"Intuition/Theory",2,0
"649","Goldensaber","polar",90,90,90,78,75,75,7.41666666666667,3.19276147999908,"Intuition/Theory",2,0
"650","Hi5","polar",95,95,94,90,88,86,7.41666666666667,3.19276147999908,"Intuition/Theory",2,0
"651","ForeverJung90","polar",92,92,75,75,77,77,7.91666666666667,3.40800382696531,"Intuition/Theory",1,1
"652","Compassionate Values","polar",91.27,91.54,91.81,92.08,92.35,92.62,8.02833333333333,3.45607461778776,"Data-Driven",2,1
"653","Little Bear","polar",95,95,95,95,90,85,8.58333333333333,3.69499362292028,"Intuition/Theory",1,1
"654","FrostNova","polar",92,95,95,92,91,90,8.58333333333333,3.69499362292028,"Intuition/Theory",2,0
"655","polarization-2020CO","polar",94,97,95,92,90,88,8.75,3.76674107190902,"Intuition/Theory",2,1
"656","Lady in Black","polar",85,80,75,70,70,69,9.08333333333333,3.91023596988651,"Intuition/Theory",2,0
"657","Lotus","polar",90,90,65,70,75,75,10.4166666666667,4.48421556179646,"Intuition/Theory",2,0
"658","Old Chickens","polar",94.4200222098361,94.7043133627266,94.8851701889683,94.9669994070923,94.9571795455699,94.865686090642,10.8832284674725,4.68506327581695,"Data-Driven",1,1
"659","The Nowcast","polar",84,69,69,69,69,69,12.4166666666667,5.34518494966138,"Data-Driven",1,1
"660","The Frugal Few","polar",93.322962962963,95.6459259259259,97.9688888888889,100.291851851852,97.9688888888889,95.6459259259259,12.8907407407408,5.54926658234048,"Hybrid",2,0
"661","The Nowcast","polar",87,83,65,65,65,65,12.9166666666667,5.5604272966276,"Data-Driven",2,1
"662","The Forecasting Four","posaffect",-1.4975,-1.3375,-1.185,-1.195,-1.1225,-1.115,0.0620808563333333,0.231283657977252,"Intuition/Theory",2,1
"663","Hi5","posaffect",-1.5,-1.4,-1.3,-1.2,-1.1,-1,0.0674675453333333,0.251351891727386,"Intuition/Theory",2,0
"664","ForeverJung90","posaffect",-1.5,-1.5,-1.5,-1.25,-1.25,-1.25,0.082414166,0.307035870756666,"Intuition/Theory",2,1
"665","savvy time traveler","posaffect",-1.45,-1.45,-1.42,-1.4,-1.3,-1.2,0.0866293323333333,0.322739569869986,"Intuition/Theory",2,0
"666","Team Social Psychological Skill","posaffect",-1.42906276334415,-1.39007050993692,-1.35773390061692,-1.33117376194765,-1.29126189059468,-1.31901831489832,0.0953169772360833,0.355105590749704,"Hybrid",2,0
"667","Lady in Black","posaffect",-1.5,-1.3,-1.1,-1.1,-1.1,-1.1,0.100037334333333,0.372691389672143,"Intuition/Theory",2,0
"668","scaled-humanity","posaffect",-1.3408903,-1.3721121,-1.20014563,-1.2187539,-1.27520286,-1.2938111,0.10766968,0.401125868978539,"Data-Driven",2,0
"669","The Causal Lab","posaffect",-1.55,-1.61,-1.48,-1.29,-1.27,-1.24,0.114080832666667,0.425010765678991,"Data-Driven",2,0
"670","The Star","posaffect",-1.22659647464752,-1.22624623775482,-1.23207724094391,-1.22616672515869,-1.21699023246765,-1.21699023246765,0.122930192124623,0.45797925785317,"Data-Driven",2,0
"671","A Woman Scientist","posaffect",-1.4,-1.3,-1.2,-1.4,-1.3,-1.1,0.123280947,0.459286003207888,"Intuition/Theory",2,0
"672","Northstar","posaffect",-1.42,-1.38,-1.36,-1.4,-1.38,-1.36,0.127862341666667,0.476354094399394,"Hybrid",2,0
"673","5casters","posaffect",-1.334366574242,-1.379827695208,-1.409388157428,-1.390033985296,-1.389881144152,-1.375088452146,0.136375099188667,0.508068568320147,"Data-Driven",2,0
"674","MLTS","posaffect",-1.36583786463619,-1.39755020145224,-1.3095417070075,-1.33291462498115,-1.36889304606337,-1.38283822766589,0.13899842975316,0.517841846668336,"Data-Driven",2,1
"675","CantabRoyal","posaffect",-1.4,-1.3,-1.2,-1,-1,-1,0.142585834,0.531206803691436,"Intuition/Theory",1,1
"676","FrostNova","posaffect",-1.4,-1.3,-1.2,-1.1,-1,-0.9,0.142585834,0.531206803691436,"Intuition/Theory",2,0
"677","BRTWN","posaffect",-1.337279,-1.269524,-1.223251,-1.197793,-1.391202,-1.338329,0.143270652666667,0.533758111383252,"Data-Driven",2,1
"678","CPMY","posaffect",-1.2869250430102,-1.29783628185566,-1.30874752070111,-1.31965875954657,-1.33056999839202,-1.34148123723747,0.143425844268182,0.534336281263723,"Data-Driven",2,0
"679","Imielin","posaffect",-1.4,-1.5,-1.4,-1.4,-1.4,-1.4,0.154529008333333,0.575701374333984,"Intuition/Theory",2,1
"680","ForeverJung90","posaffect",-1.1,-1.1,-1.2,-1.2,-1.2,-1.2,0.160392319333333,0.597545274306255,"Intuition/Theory",1,1
"681","Compassionate Values","posaffect",-1.48,-1.49,-1.5,-1.51,-1.52,-1.25,0.165747499333333,0.617496120552259,"Data-Driven",2,1
"682","polarization-2020CO","posaffect",-1.48,-1.62,-1.54,-1.4,-1.38,-1.34,0.167414166,0.623705325548171,"Intuition/Theory",2,1
"683","Team Supreme Ignorance","posaffect",-1.5,-1.5,-1.5,-1.5,-1.5,-1.3,0.174080832666667,0.648542145531819,"Data-Driven",2,0
"684","Duckling Power","posaffect",-1.5,-1.7,-1.4,-1.5,-1.55,-1.2,0.186980508666667,0.696600185130725,"Hybrid",2,0
"685","BlackSwan","posaffect",-1.5,-1.5,-1.5,-1.5,-1.5,-1.4,0.190747499333333,0.710634195490937,"Hybrid",2,1
"686","Compassionate Values","posaffect",-1.082,-1.086,-1.09,-1.094,-1.098,-1.102,0.200585834,0.747287137549169,"Data-Driven",1,1
"687","Dragon","posaffect",-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.207414166,0.772726245450056,"Intuition/Theory",2,0
"688","TeamKL","posaffect",-1.1,-1.1,-1.05,-1.05,-1.1,-1.1,0.209252500666667,0.779575003527911,"Intuition/Theory",1,1
"689","AbCdEfG","posaffect",-1.137,-1.3994,-0.9259,-0.9302,-1.2639,-1.0749,0.210007447333333,0.782387574696499,"Data-Driven",1,0
"690","Team CCS","posaffect",-1.481783,-1.631427,-1.201455,-1.242502,-1.618512,-1.428842,0.212249008666667,0.790738562994245,"Data-Driven",2,0
"691","Imielin","posaffect",-1.28,-1,-1.1,-1.2,-1,-0.9,0.219212689333333,0.816681915465486,"Intuition/Theory",1,1
"692","Polarization Disciples","posaffect",-1.48972274713074,-1.49824975486865,-1.51763848401188,-1.51566510254175,-1.5190035452515,-1.54006511108774,0.220804956815377,0.822613944588084,"Data-Driven",2,0
"693","Team42","posaffect",-0.7,-1.4,-1.3,-1,-1,-1.2,0.223833895333333,0.833898324694889,"Hybrid",2,0
"694","teamGreenLake","posaffect",-1.0591789,-1.0697748,-1.1263339,-1.1203545,-0.9522054,-0.9926408,0.239171117333333,0.891037497974374,"Data-Driven",2,0
"695","Average Joes","posaffect",-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,0.242585834,0.903759103446148,"Data-Driven",2,1
"696","adamman","posaffect",-1.5707604527619,-1.82073776142857,-1.31565018609524,-1.30542777465714,-1.63893690388571,-1.39665011611429,0.248124312458728,0.92439283231556,"Data-Driven",2,0
"697","LongerSquigglyLines","posaffect",-1.264781,-1.458446,-0.7979,-0.760297,-1.243443,-1.228803,0.249187819666667,0.928354952876792,"Data-Driven",1,1
"698","Me Myself and I","posaffect",-1,-1.1,-1.1,-1,-1,-1,0.259252500666667,0.965851153405267,"Intuition/Theory",1,0
"699","BlackSwan","posaffect",-0.9,-1.2,-0.9,-1.2,-0.9,-1.2,0.269657395,1.00461482653115,"Intuition/Theory",1,1
"700","Bluebirds","posaffect",-1.00542,-1.29728,-0.854875,-1.00622,-1.29061,-0.855234,0.278584258333333,1.03787206117544,"Data-Driven",1,1
"701","Duckling Power","posaffect",-1.044,-1.29,-0.786,-0.847,-1.193,-0.948,0.279654091666667,1.04185774986232,"Hybrid",1,0
"702","Team Blue Skies","posaffect",-1.02246288026583,-1.04746288026583,-1.07246288026583,-1.02246288026583,-0.972462880265834,-0.922462880265834,0.282622953734169,1.05291831377134,"Intuition/Theory",2,0
"703","StatFore","posaffect",-1.03209673578092,-0.995199317695993,-0.987572771123509,-1.01450759032569,-1.0110079235369,-0.996064777899056,0.286510981272989,1.06740324978231,"Data-Driven",1,0
"704","MLTS","posaffect",-1.02033384502848,-0.997319497823987,-0.992835441656659,-1.00964604627502,-1.00810016841258,-0.999515745831337,0.287960709828656,1.07280424685665,"Data-Driven",1,1
"705","ms607","posaffect",-0.95,-1.2,-0.9,-1.1,-0.8,-1.2,0.288030539666667,1.07306439952408,"Intuition/Theory",1,1
"706","AbCdEfG","posaffect",-1.58516338766063,-1.84756338766063,-1.37406338766063,-1.37836338766063,-1.71206338766063,-1.52306338766063,0.290672767107087,1.08290807861811,"Data-Driven",2,0
"707","WeGen","posaffect",-1,-1,-1,-1,-1,-1,0.292585834,1.0900352533235,"Intuition/Theory",1,0
"708","CheeseCake","posaffect",-1,-1,-1,-1,-1,-1,0.292585834,1.0900352533235,"Intuition/Theory",1,0
"709","Team29","posaffect",-1,-1,-1,-1,-1,-1,0.292585834,1.0900352533235,"Intuition/Theory",1,1
"710","CheeseCake","posaffect",-1,-1,-1,-1,-1,-1,0.292585834,1.0900352533235,"Intuition/Theory",2,0
"711","WQXZ","posaffect",-0.99235,-1.2945,-0.83359,-1.0087,-1.3195,-0.83082,0.293244091666667,1.09248760739898,"Data-Driven",1,1
"712","Bordeaux","posaffect",-0.966,-0.998,-0.996,-1.004,-0.998,-0.972,0.303585834,1.13101600629652,"Data-Driven",1,1
"713","BRTWN","posaffect",-1.0298003,-0.9588712,-0.9435329,-0.9920787,-0.9855549,-0.9579156,0.314626900666667,1.17214975408064,"Data-Driven",1,1
"714","Average Joes","posaffect",-0.973223079273665,-0.973223079273665,-0.973223079273665,-0.973223079273665,-0.973223079273665,-0.973223079273665,0.319362754726335,1.18979328729296,"Data-Driven",1,1
"715","TheMets","posaffect",-0.973,-0.972,-0.973,-0.972,-0.973,-0.972,0.320085834,1.19248713575605,"Data-Driven",1,1
"716","The Forecasting Four","posaffect",-0.85,-0.93,-0.99,-0.96,-1.05,-1.05,0.320919167333333,1.19559173825401,"Intuition/Theory",1,1
"717","RTTMT","posaffect",-0.97,-0.97,-0.97,-0.97,-0.97,-0.97,0.322585834,1.20180094324992,"Data-Driven",1,1
"718","Heisenburg","posaffect",-0.775403768242589,-0.97720210104744,-1.24243841948512,-0.801102633439778,-0.970460188068903,-1.22845469299728,0.323338470118908,1.2046049064197,"Data-Driven",1,0
"719","Motivation & Emotion","posaffect",-1.54573692606768,-1.59022238149395,-1.68966785388353,-1.63812328643732,-1.65824330215281,-1.61999677147556,0.331079252918475,1.2334433707585,"Data-Driven",2,0
"720","datamodelers","posaffect",-1.482354,-1.783009,-1.372946,-1.546894,-1.838936,-1.807153,0.359547175333333,1.33950127040744,"Data-Driven",2,0
"721","ms607","posaffect",-0.7,-0.9,-1.3,-0.9,-1.5,-0.8,0.383320758333333,1.42807030060804,"Intuition/Theory",2,1
"722","A Woman Scientist","posaffect",-1.3,-0.8,-1,-0.4,-1.15,-0.8,0.384252500666667,1.43154152809866,"Data-Driven",1,0
"723","Team Apple","posaffect",-1.8,-1.9,-1.8,-1.7,-1.5,-1.4,0.390747499333333,1.45573879500036,"Intuition/Theory",2,0
"724","fearfulastra","posaffect",-0.885,-0.889,-0.893,-0.896,-0.9,-0.904,0.398085834,1.48307792956473,"Data-Driven",1,1
"725","SCREEN Team","posaffect",-1.5,-1.5,-2,-2,-2,-2,0.540747499333333,2.01456724463243,"Intuition/Theory",1,1
"726","TAPE-Measurement","posaffect",-1.9,-2,-1.9,-1.8,-1.9,-1.6,0.557414166,2.07665929459155,"Hybrid",2,0
"727","TAPE-Measurement","posaffect",-1.9,-2,-1.9,-1.8,-1.9,-1.6,0.557414166,2.07665929459155,"Hybrid",2,0
